#CID ZCMB Type MJD_TRIGGER MWEBV
1262963 0.808429 SNIa 60604.266 0.0172824
1054694 1.19823 SNIIn 60123.047 0.319895
1221766 1.39071 SNIc 59861.277 0.0877317
2009064 1.60593 SLSNI 59610.371 0.0305765
2004848 2.19628 SLSNI 60251.25 0.0394415
1102587 1.06529 SNII 60063.121 0.0380628
1222215 0.558103 SNIc 59767.969 0.13643
1065005 1.30321 SNIIn 60496.984 0.0347889
1062552 0.447179 SNIIn 60371.027 0.616366
1259682 1.16804 SNIa 59589.039 0.033562
1172723 1.0651 SNIb 60314.039 0.033412
1055941 1.31108 SNIIn 59837.031 0.0739351
1103168 1.3025 SNII 59653.215 0.0415855
1263022 1.02167 SNIa 59748.246 0.257143
1111683 0.423472 SNII 59696.332 0.053097
2009311 2.72803 SLSNI 59594.312 0.0404372
1207483 1.31714 SNIc 59991.355 0.179874
1068491 1.25589 SNIIn 60389.23 0.0260143
1106508 0.224951 SNII 59628.383 0.0987884
1272289 0.746348 SNIa 60536.266 0.0126275
1260394 0.988816 SNIa 59770.16 0.0305571
1221737 1.40518 SNIc 59684.105 0.164714
2000251 1.64208 SLSNI 60596.352 0.494889
2011527 1.45847 SLSNI 60118.383 0.0119734
1274971 1.52989 SNIa 59943.211 0.631159
1271138 1.43412 SNIa 60129.16 0.645371
1262569 1.25357 SNIa 60619.133 0.0161336
1114798 1.31849 SNII 60529.27 0.0388353
1115453 1.10484 SNII 60038.062 0.0567953
2012767 1.51058 SLSNI 60369.277 0.0373326
1157477 0.674532 SNIb 60018.109 0.0409119
1163948 0.936794 SNIb 60037.121 0.0468128
1259675 0.834413 SNIa 60375.02 0.0167905
1055320 0.790917 SNIIn 60341.375 0.404067
1222908 0.848262 SNIc 60297.301 0.125033
1118183 1.1277 SNII 60548.113 0.103241
1068124 0.933893 SNIIn 60179.988 0.136628
1061543 0.832992 SNIIn 60269.02 0.0184757
1061058 1.39662 SNIIn 60070.398 0.0255982
1206401 0.978034 SNIc 59773.227 0.0209604
1267006 1.03422 SNIa 59767.137 0.0451953
1171935 1.00656 SNIb 60054.195 0.257597
1216646 0.767264 SNIc 60223.391 0.569118
1212993 1.28008 SNIc 59872.293 0.536804
1212301 0.344155 SNIc 60038.055 0.128235
1060955 1.25484 SNIIn 59771.391 0.0231213
1116190 1.48108 SNII 59708.973 1.50544
1107274 1.32759 SNII 59712.18 0.0579513
2014314 2.29131 SLSNI 59753.25 0.0170741
1267492 0.640008 SNIa 60340.371 0.126097
1068430 1.261 SNIIn 59591.105 0.0158912
2014577 1.59757 SLSNI 59590.359 0.0304059
1155009 0.929942 SNIb 60490.195 0.0339263
1208023 1.44814 SNIc 60503.41 0.0100179
1155560 0.372128 SNIb 60508.418 0.0538761
1220396 1.08863 SNIc 60541.281 0.0258412
2018784 0.744472 SLSNI 59797.016 0.0636484
1169850 1.17214 SNIb 59881.363 0.216405
1102428 0.682713 SNII 59718.371 0.0385669
1111939 0.566739 SNII 60129.203 0.680336
1111710 0.419195 SNII 60221.328 0.528078
1067069 0.849399 SNIIn 60264.297 0.526408
1167585 1.44532 SNIb 60049.98 0.0424553
1062623 0.812173 SNIIn 59824.297 0.040871
2001343 0.808101 SLSNI 60656.051 0.0105827
1065705 0.512884 SNIIn 60465.266 0.027156
2015102 2.1961 SLSNI 59840.289 0.217532
1067796 1.53838 SNIIn 59712.254 0.144253
1270660 0.94975 SNIa 60005.391 0.102539
1115470 1.31161 SNII 60459.078 0.0372834
1171307 0.957117 SNIb 59790.035 0.0496934
1070240 0.988121 SNIIn 59870.215 0.0130698
1051173 1.36893 SNIIn 59929.328 0.105461
1062371 1.35699 SNIIn 59928.34 0.0900682
2017948 2.33312 SLSNI 59769.281 0.0362993
2014947 1.28047 SLSNI 60579.387 1.30888
1059790 0.526939 SNIIn 60039.383 0.0282025
1261601 0.417278 SNIa 59696.324 0.144323
1113046 1.13007 SNII 60316.34 0.080608
2006587 0.980751 SLSNI 60268.32 0.0352557
1059778 1.19154 SNIIn 60318.363 0.0264736
1168130 0.439748 SNIb 60163.438 0.0225304
1169538 0.987059 SNIb 60391.059 0.114225
1212353 0.85246 SNIc 60568.34 0.0403795
1051800 1.38085 SNIIn 60434.059 0.026895
1053343 1.166 SNIIn 60090.961 0.0974819
1105532 1.18754 SNII 60612.355 0.0248004
2006408 0.894684 SLSNI 59994.363 0.172136
1258517 1.64312 SNIa 59685.977 0.040954
2006733 0.523263 SLSNI 59758.426 0.040111
1113425 0.315213 SNII 59906.246 0.204167
1055371 1.20838 SNIIn 60262.207 0.0859907
1112387 0.923746 SNII 60628.355 0.0397556
1265855 1.24696 SNIa 60515.426 0.00738836
1205500 1.12207 SNIc 60428.402 0.0100515
1215443 1.29153 SNIc 60587.316 0.0728636
1170286 1.09242 SNIb 60662.332 0.187925
1106222 0.991036 SNII 59966.367 0.226893
1259887 0.987274 SNIa 60260.125 0.0263767
2013102 2.12301 SLSNI 59957.039 0.0157369
1258502 0.341949 SNIa 59937.348 0.0562257
2010038 2.2568 SLSNI 60628.035 0.0565239
1259564 0.435584 SNIa 59997.375 0.394646
1265453 1.14541 SNIa 59629.352 0.0564226
1153685 0.502157 SNIb 60515.438 0.0110086
1158117 0.660625 SNIb 60391.098 0.0710788
1260923 0.602458 SNIa 60276.352 0.569443
1265808 1.50787 SNIa 60581.02 0.0114327
1155145 1.45695 SNIb 60310.352 0.0526544
1221830 1.00569 SNIc 60443.434 0.0216704
1256577 1.44861 SNIa 60138.105 0.0282301
1210243 0.450321 SNIc 59750.336 0.131158
1064915 1.3833 SNIIn 60029.414 0.0581228
1223990 1.31586 SNIc 60125.078 0.178739
2019576 0.80632 SLSNI 60646.164 0.589208
1165839 1.11165 SNIb 60067.164 0.0811288
1221999 0.843698 SNIc 60385.387 0.427992
1060814 1.22229 SNIIn 60391.168 0.0743769
1118746 1.30114 SNII 59805.344 0.0134327
1157766 0.600999 SNIb 59809.039 0.146354
1102568 1.49777 SNII 60059.398 0.0113651
1069848 0.84788 SNIIn 60025.41 0.287244
2019437 1.62132 SLSNI 59585.082 0.0159673
1169377 1.29423 SNIb 60131.391 0.01514
2009237 2.54241 SLSNI 59790.062 0.0923168
1158870 1.48136 SNIb 59872.367 0.165913
1258476 0.428025 SNIa 60051.977 0.0124827
2016345 2.216 SLSNI 60490.402 0.0187014
1112152 1.48932 SNII 60040.207 0.0789844
1260798 1.28284 SNIa 60123.41 0.0281581
2008219 1.62023 SLSNI 60329.047 0.018461
1166413 1.39893 SNIb 60102.09 0.423165
1267575 1.27337 SNIa 59958.363 0.0721092
1211965 0.770155 SNIc 59668.41 0.91855
1057615 1.22586 SNIIn 60310.352 0.0458948
1103794 1.02001 SNII 60242.328 0.636903
2018522 1.80619 SLSNI 60177.352 0.0202747
1167172 1.44423 SNIb 59837.023 0.081966
1220470 1.1351 SNIc 59683.973 0.220543
1112769 0.843501 SNII 60376.227 0.0216959
1157838 1.10652 SNIb 59631.359 0.24824
1261255 0.832751 SNIa 59584.121 0.0661913
2012824 2.10516 SLSNI 60382.395 0.153564
1211742 0.943606 SNIc 59926.273 0.0390411
1061263 1.09214 SNIIn 60162.023 0.0925438
2000880 1.83003 SLSNI 59820.402 0.0536332
1210599 0.555028 SNIc 60466.355 0.0605838
1113233 0.242378 SNII 60264.328 0.197501
1154738 0.481786 SNIb 60056.98 0.734496
2011654 1.87207 SLSNI 59799.309 0.025387
1220042 0.95531 SNIc 60328.191 0.458911
1062891 1.23317 SNIIn 59895.195 0.0117988
1052075 1.14964 SNIIn 59854.348 0.0251751
2015324 2.25427 SLSNI 60570.375 0.264117
2015599 1.11734 SLSNI 60274.344 0.0384277
1064058 0.67269 SNIIn 59904.301 1.11378
1062781 0.915908 SNIIn 59776.113 0.0684392
1256272 1.4902 SNIa 59868.105 0.0189488
1065664 0.913526 SNIIn 60199.121 0.0205143
1110322 1.24151 SNII 60009.02 0.0300547
1153989 1.43882 SNIb 60310.301 0.0524629
1206179 1.14375 SNIc 60327.367 0.0253622
1052551 1.18254 SNIIn 60539.379 0.0132903
2017314 2.43977 SLSNI 59770.281 0.0338327
1259415 0.534038 SNIa 60301.316 0.0874425
2009161 2.57497 SLSNI 60570.402 0.96655
1260725 0.553579 SNIa 59775.098 0.682405
1222180 0.625733 SNIc 60590.234 0.0189455
1059168 1.25999 SNIIn 59817.324 0.0217046
2016504 2.42389 SLSNI 60518.18 0.0255762
1219230 1.04874 SNIc 60359.16 0.207803
1108459 0.817452 SNII 59964.23 0.0559497
1274597 1.11575 SNIa 59825.145 0.0367777
1172133 0.976684 SNIb 59994.211 0.039948
1115271 0.9461 SNII 60176.422 0.13422
1218768 1.02911 SNIc 60487.094 0.187614
1121065 1.06391 SNII 60529.008 0.0844476
1172184 0.563746 SNIb 60671.086 0.00896547
1265261 1.30429 SNIa 60626.301 0.102157
1108257 0.976578 SNII 60127.039 0.0611954
1263495 1.26675 SNIa 60187.348 0.0360509
1160480 0.578513 SNIb 59827.359 0.0640408
1058155 0.999841 SNIIn 59946.242 0.0282256
1214880 0.907769 SNIc 59968.371 0.0826936
1168918 0.663561 SNIb 59767.227 0.0290593
1160665 1.20567 SNIb 59683.102 0.103201
1163870 1.32215 SNIb 59860.082 0.0488585
1170859 0.915826 SNIb 59947.051 0.0428933
1156663 0.926568 SNIb 60386.391 0.190378
2004136 1.03667 SLSNI 59588.074 0.720281
1054004 0.749434 SNIIn 59696.422 0.0505746
1070693 1.41898 SNIIn 60161.434 0.0816156
2010905 2.16416 SLSNI 59986.305 0.0614999
1222496 0.273208 SNIc 59966.082 0.0612434
1168610 1.37788 SNIb 60023.402 0.120914
1165544 1.29633 SNIb 60022.375 0.0970082
1119032 1.19283 SNII 60029.406 0.05331
1204785 0.485934 SNIc 59715.32 0.119372
1117941 0.276467 SNII 60626.027 0.0216118
1223093 1.28454 SNIc 60064.133 0.0506469
1106158 1.37749 SNII 59770.277 0.0373255
1269285 1.37774 SNIa 59591.078 0.00930167
1258184 0.95907 SNIa 59799.305 0.0146047
1113228 1.45717 SNII 60390.121 0.119711
1118936 0.686969 SNII 60126.434 0.0249582
1211039 1.23572 SNIc 60484.316 0.0497108
1109824 1.41957 SNII 60158.395 0.028523
1060088 0.381954 SNIIn 59952.328 0.0488989
2007144 0.635145 SLSNI 60183.223 0.0189854
1221577 1.14112 SNIc 59681.016 0.566831
1209681 0.720332 SNIc 60268.168 0.00778493
1057431 1.00413 SNIIn 60330.336 0.0714252
1102592 0.564518 SNII 60338.328 0.0269634
1272595 0.261264 SNIa 59716.367 0.0565068
1058729 1.54444 SNIIn 60419.414 0.0571368
1056652 1.04396 SNIIn 60458.113 0.048464
1216165 1.3084 SNIc 60486.129 0.0697497
1218422 1.29531 SNIc 60530.203 0.0270575
1212463 1.26137 SNIc 59594.184 0.0584406
1111049 1.57886 SNII 60464.238 0.0823474
2018637 1.71299 SLSNI 60011.215 0.0500723
1159925 0.915402 SNIb 59931.051 0.0528615
1215916 1.29797 SNIc 60359.355 0.174436
1221623 1.35771 SNIc 60611.301 0.161245
1262203 1.04967 SNIa 59793.426 0.0155572
2006591 1.53223 SLSNI 60268.145 0.00771095
1260360 1.34777 SNIa 59715.281 0.132424
1266753 1.64235 SNIa 59856.145 0.0237736
1219836 1.11857 SNIc 60487.359 0.018649
2019346 1.3321 SLSNI 59713.242 0.0424191
1116954 0.378393 SNII 59871.102 0.0224321
1210565 1.2391 SNIc 60591.0 0.0654513
1208572 0.626975 SNIc 59983.105 0.0336346
1065135 0.392618 SNIIn 59820.016 0.172906
1272185 0.819198 SNIa 60382.406 0.114373
1106106 0.83848 SNII 60280.352 0.0750415
2000120 2.32083 SLSNI 60162.125 0.427888
1265903 1.44476 SNIa 59798.055 0.094857
1068805 0.596176 SNIIn 60283.121 0.138317
1204278 0.760084 SNIc 60332.363 0.0634469
1265564 1.31291 SNIa 59983.047 0.0977763
1057277 1.51461 SNIIn 60132.395 0.0201756
1220825 0.258979 SNIc 60667.047 0.0162575
1270845 0.900778 SNIa 59653.227 0.367178
1068362 1.36013 SNIIn 59588.133 0.145137
1066646 0.554291 SNIIn 60148.422 0.044156
1219110 1.36877 SNIc 59674.285 0.197428
1259695 1.16204 SNIa 60101.055 0.0368006
1267195 1.57978 SNIa 59769.223 0.0457346
2016300 0.696185 SLSNI 60228.078 0.0264791
1102493 1.30139 SNII 60337.344 0.0973098
1221839 1.43891 SNIc 60036.051 0.157076
1169201 0.388959 SNIb 60121.141 0.156738
2009564 1.6347 SLSNI 59770.273 0.0186277
2012021 1.34285 SLSNI 59686.184 0.0582908
1111008 0.724672 SNII 60613.203 0.0282005
1167023 0.988242 SNIb 59656.402 0.327897
1153417 0.672895 SNIb 60274.348 0.0306808
1257286 0.664823 SNIa 59950.23 0.448137
1165622 0.653682 SNIb 59729.301 0.0381856
2014852 1.65518 SLSNI 59946.316 0.0727299
2015046 1.05511 SLSNI 59770.289 0.0277924
1211888 1.05194 SNIc 60008.098 0.0248764
1063561 1.24096 SNIIn 59952.359 0.347013
1171571 1.36906 SNIb 60056.387 0.0949307
1107619 0.716716 SNII 60389.332 0.197052
1172193 1.105 SNIb 60579.387 1.0106
1215382 0.588337 SNIc 59715.383 0.13357
1112576 0.663016 SNII 59770.355 0.00981434
1274318 1.05009 SNIa 60607.004 0.0247491
1220442 0.527255 SNIc 60484.297 0.0530206
2015384 0.247087 SLSNI 60672.043 0.0108527
1120385 1.43359 SNII 59682.051 0.100872
1163720 1.46927 SNIb 60584.996 0.034848
1172680 1.16085 SNIb 59668.41 0.407936
1223851 1.38412 SNIc 59783.43 0.00877958
1066793 1.25062 SNIIn 60530.363 0.0190811
1206343 1.09352 SNIc 60245.262 0.0974819
1212184 0.830361 SNIc 59964.359 0.0917904
1115107 0.552602 SNII 60572.379 0.0854577
2017435 2.65541 SLSNI 60131.359 0.0189407
1268418 0.643113 SNIa 60463.414 0.0165891
1062813 1.36331 SNIIn 59714.016 0.0241802
1169898 1.3215 SNIb 60428.273 0.0440502
1058441 0.858307 SNIIn 60585.383 0.327768
1258330 0.979915 SNIa 59997.391 0.144548
1267190 1.32787 SNIa 60128.164 0.445082
2008188 0.845502 SLSNI 60631.359 0.0419324
1111217 1.38001 SNII 60383.375 0.960754
2009256 1.33113 SLSNI 59899.352 0.0532429
1213996 1.24711 SNIc 60199.152 0.01708
1223938 1.20914 SNIc 60204.09 0.0223311
1105316 0.758889 SNII 59827.41 0.00638315
1068627 1.3419 SNIIn 59928.125 0.010676
1070064 0.564527 SNIIn 59797.43 0.0385207
1109193 0.791437 SNII 59655.094 0.0162216
1170239 1.32959 SNIb 59935.348 0.208437
2004733 2.18542 SLSNI 60390.008 0.0696407
1257799 1.0855 SNIa 60331.273 0.0551304
1216045 1.09651 SNIc 59805.426 0.234347
1113254 0.392485 SNII 59655.262 0.251976
1059689 0.276348 SNIIn 60415.09 0.0536417
2000472 2.42405 SLSNI 60283.301 0.0654611
1118821 1.40829 SNII 59653.176 0.113549
1054790 1.36891 SNIIn 60400.414 0.0423527
1223537 1.4258 SNIc 60390.305 0.0854215
1163949 1.49932 SNIb 60032.297 0.14224
1154234 0.618173 SNIb 59836.395 0.0298941
1216258 1.47526 SNIc 60640.332 0.0453547
1213568 0.881588 SNIc 60311.352 0.0393348
1205949 1.10799 SNIc 60337.043 0.80254
1114430 0.297624 SNII 59975.375 0.0608115
1263933 1.53147 SNIa 59589.273 1.12847
1271409 0.964961 SNIa 59636.023 0.828677
1070015 1.20898 SNIIn 59594.309 0.0271115
1068886 1.32707 SNIIn 59615.379 0.063908
2010525 2.74506 SLSNI 60446.391 0.0122318
1263713 1.42425 SNIa 60138.25 0.0298873
1059711 0.950127 SNIIn 60611.293 0.237372
1210485 0.888835 SNIc 59979.371 0.0895246
1205414 1.32965 SNIc 59614.379 0.0163998
1162300 0.751898 SNIb 60445.262 0.0875622
1120544 0.628529 SNII 59773.094 0.10271
1055383 0.88792 SNIIn 60236.004 0.0479375
1113521 0.759871 SNII 59872.371 0.0403248
2010798 0.865966 SLSNI 60425.406 0.0218256
1260697 1.24889 SNIa 59827.016 0.0397788
2007660 1.18685 SLSNI 60233.348 0.492963
2004690 2.5884 SLSNI 60095.43 0.0362888
1120093 1.23053 SNII 59902.227 0.363879
2012771 1.36083 SLSNI 59835.387 0.0378642
1273495 1.35866 SNIa 60511.414 0.0181911
1156671 0.819306 SNIb 59979.074 0.0246687
2004599 2.73225 SLSNI 59775.434 0.0200898
2003933 2.91322 SLSNI 59621.035 0.0439043
1159543 0.642777 SNIb 59655.277 0.0440512
1268465 0.438562 SNIa 59769.211 0.0404271
1119552 0.687879 SNII 60490.438 0.0128977
1055223 1.31947 SNIIn 59696.328 0.091728
1104935 0.892621 SNII 60662.324 0.0612148
1211679 0.988124 SNIc 59859.312 0.0210374
1157234 1.10868 SNIb 59805.324 0.00951971
1262711 1.42647 SNIa 60461.309 0.0207935
1268320 1.25977 SNIa 60568.34 0.0577532
1209129 1.43814 SNIc 59861.305 0.568166
1119054 1.4821 SNII 59914.02 0.0159913
1053126 1.52474 SNIIn 59588.172 0.0552503
2013926 1.50297 SLSNI 59946.363 0.0743097
2013910 2.20064 SLSNI 59802.422 0.0378624
1119171 1.06299 SNII 59683.035 0.15854
1261738 1.01196 SNIa 59582.352 0.302358
1214471 0.655526 SNIc 60415.988 0.113662
2005220 2.56221 SLSNI 59773.418 0.0327795
1154069 1.29652 SNIb 59770.199 0.0265774
1260160 0.917049 SNIa 60276.137 0.0422324
1102217 0.892935 SNII 59760.438 0.00952631
1061681 0.530309 SNIIn 59904.07 0.0349159
1156684 0.946456 SNIb 60365.387 0.132478
1056390 1.49858 SNIIn 59885.336 0.0506071
1159089 1.25034 SNIb 59832.359 0.0525942
1059074 1.54463 SNIIn 60196.09 0.27932
1273335 1.28337 SNIa 60147.211 0.213016
1256361 1.19525 SNIa 60451.367 0.0164272
1117340 0.933317 SNII 59685.023 0.0936728
1160063 1.45887 SNIb 60243.066 0.0157473
1106584 0.985568 SNII 60606.16 0.0655996
1221973 1.30903 SNIc 59721.969 0.0193283
1117653 0.999806 SNII 60102.145 0.216193
1167625 1.39185 SNIb 59660.18 0.0390885
1220621 0.76775 SNIc 60616.363 0.0274866
1215638 1.00699 SNIc 59718.062 0.0554719
1108064 0.537293 SNII 60528.336 0.00540245
1265053 1.29537 SNIa 60095.969 0.464684
2016060 1.54376 SLSNI 59874.363 0.218023
2012922 1.22737 SLSNI 59680.301 0.966028
1217834 1.32893 SNIc 60010.02 0.0486903
1169346 1.35978 SNIb 60087.422 0.0104915
1161481 1.21741 SNIb 60323.355 0.0505904
1170821 0.906845 SNIb 60625.051 0.0108933
1055605 0.342542 SNIIn 59985.168 0.0717176
1166841 1.23839 SNIb 59811.055 0.0558641
1115074 0.732657 SNII 59681.277 0.810776
1260530 0.774334 SNIa 60264.359 0.0692127
1261019 1.33482 SNIa 60195.137 0.00968338
1057907 1.00294 SNIIn 60012.391 0.107351
1209124 1.36258 SNIc 60517.176 0.0209325
1163047 0.939535 SNIb 60169.023 0.219942
1220577 1.20297 SNIc 60510.109 0.310854
1166425 1.31382 SNIb 60282.102 0.0217345
1111833 0.67485 SNII 60396.398 0.04821
2016938 1.25536 SLSNI 60126.434 0.0249582
1055899 1.06179 SNIIn 60416.371 0.0345569
1216432 0.788095 SNIc 60385.391 0.420832
1217451 0.842815 SNIc 60598.355 0.0319061
1170737 1.40518 SNIb 59684.105 0.164714
2001821 1.23553 SLSNI 59859.363 0.614458
1158480 1.10699 SNIb 59589.324 0.110643
1267468 1.45747 SNIa 59688.297 0.0554127
1262847 1.01051 SNIa 59906.328 0.0522482
1268500 0.687561 SNIa 59937.09 0.0182606
1171036 1.03394 SNIb 59653.207 0.0436133
1058805 1.30738 SNIIn 60096.305 0.0456976
1211014 1.21468 SNIc 60094.402 0.0346787
1153862 1.29509 SNIb 60145.383 0.00903374
1165512 0.945036 SNIb 59683.176 0.0669597
1106586 0.776038 SNII 60153.027 0.132099
1120029 1.4178 SNII 59801.277 0.0120006
2004412 2.02067 SLSNI 59980.234 0.0445725
1162872 0.412151 SNIb 59790.074 0.0748594
1112168 0.303459 SNII 60206.234 0.0356256
1157412 1.03105 SNIb 60045.199 0.0445725
1055666 1.19479 SNIIn 60391.102 0.327394
1120922 1.50005 SNII 59948.184 0.265705
1118284 0.672922 SNII 60620.359 0.0590017
1106021 0.640311 SNII 59621.219 0.098702
1270300 1.35051 SNIa 60325.375 0.042307
