#CID ZCMB Type MJD_TRIGGER MWEBV
1208898 0.782501 - 60392.387 0.103677
2003663 1.81362 - 60386.391 0.190378
1257413 0.555635 - 59785.426 0.0174758
2011357 1.29828 SLSNI 60143.426 0.0472114
1255554 0.879856 SNIa 59817.418 0.0249562
2007871 1.76116 SLSNI 59724.434 0.0415067
1054831 1.28895 SNIIn 60143.035 0.0765597
1206819 1.46274 SNIc 59590.039 0.0700572
1258923 0.634061 SNIa 59652.242 0.0693757
1270973 0.763271 SNIa 59653.23 0.0937266
2005822 2.60344 - 60113.113 0.0734729
1207552 1.31665 SNIc 60126.344 0.0132206
1256772 1.48626 SNIa 59681.141 0.0648042
1109774 0.640225 SNII 59965.062 0.014454
1153619 0.27689 SNIb 60070.051 0.0435024
1114933 1.1774 SNII 60339.34 0.0756488
2019911 1.65806 SLSNI 60421.043 0.102693
1167429 0.0837012 SNIb 60120.438 0.0104202
2016465 1.81013 - 59793.434 0.0139491
1052212 1.26242 SNIIn 59917.074 0.0613974
1207602 1.04899 SNIc 60659.066 0.0161069
1108464 1.01044 SNII 60023.0 0.0162448
1068240 1.48634 SNIIn 60463.062 0.0541293
2018525 1.37256 SLSNI 59929.105 0.01635
1061586 1.35368 SNIIn 59861.355 0.273509
1053424 1.16034 SNIIn 60512.379 0.0243413
1158219 1.2302 SNIb 60217.293 0.0564352
2006489 1.65601 - 60052.422 0.0579774
1262598 1.55131 - 59747.973 0.0957789
1220371 0.867375 - 60458.32 0.342594
1205861 0.996721 SNIc 60311.352 0.0577792
2001001 2.54245 SLSNI 60335.207 0.390594
1270126 0.699326 SNIa 60095.395 0.00807356
1207873 0.992767 - 60005.387 0.0853618
1109067 0.439847 - 60524.121 0.0135203
1223583 1.02135 SNIc 60538.422 0.0725144
1265007 1.39308 SNIa 59715.383 0.210991
1117656 1.35662 SNII 59937.09 0.163189
2017013 1.82374 SLSNI 60325.367 0.0203534
1052683 1.38276 - 59698.266 0.0628449
1158756 0.952268 - 60428.402 0.0104161
2005500 1.04356 - 60030.41 0.127446
1210641 0.800821 - 59688.414 0.039848
1222139 1.06914 - 60221.121 0.0122041
1120905 1.15442 SNII 60200.148 0.0131652
1164146 0.980329 - 59628.039 1.1452
2013512 2.2996 SLSNI 59777.398 0.0207414
1111761 0.966696 SNII 60441.977 0.0421013
1069200 1.5232 SNIIn 60623.363 0.0224599
1055660 0.889353 SNIIn 60464.309 0.0613904
1119307 1.44352 SNII 60626.246 0.300467
1216419 0.650529 SNIc 60556.184 0.0143678
2016949 2.83033 SLSNI 60265.141 0.0140308
1219010 1.1271 SNIc 60496.441 0.0901278
1119041 0.120845 - 59584.148 0.0176899
1066644 1.06821 SNIIn 60120.219 0.0144877
1070268 1.04717 - 60339.305 0.120988
1163017 1.41817 SNIb 59887.02 0.0393971
2009484 1.72264 SLSNI 60629.105 0.237225
1206785 0.649445 - 60204.254 0.0182383
1110412 0.663447 - 59630.031 0.00325205
1068117 0.555639 - 59783.969 0.0929523
1259010 1.50532 SNIa 59911.027 0.051423
1271408 0.969898 SNIa 59875.262 0.036166
1058111 0.744324 SNIIn 59876.367 0.169586
1117221 1.01054 - 60362.156 0.0930647
1108657 1.38934 SNII 59944.328 0.0803404
1163726 0.320869 SNIb 60592.988 0.0413986
1107285 0.462797 SNII 59782.371 0.0115345
1055887 1.17357 SNIIn 60185.023 0.237445
1274026 1.52482 SNIa 60232.348 0.20546
1061311 0.756913 SNIIn 59929.34 0.18034
1270339 0.417133 - 60540.402 0.163187
1058357 1.17405 - 60050.422 0.0558338
1068903 0.453455 SNIIn 60337.348 0.0766689
1066222 1.44432 SNIIn 60080.242 0.135276
2017197 1.14585 SLSNI 60537.344 0.0217852
2014074 1.63084 - 60204.379 0.368685
1113301 0.987603 - 59993.387 0.645446
1207040 0.99699 SNIc 59801.055 0.192142
1271371 1.27329 SNIa 60423.383 0.0181964
1060345 1.32992 SNIIn 60061.402 0.00965355
1168472 0.749973 SNIb 59782.375 0.0156217
1104889 1.05475 SNII 60338.062 0.0412257
2005143 2.49414 - 60071.109 0.0285838
1060526 0.497105 SNIIn 60433.977 0.667874
1117331 1.12045 SNII 59772.406 0.0293783
1217166 1.32317 SNIc 60371.395 0.636713
2007147 2.26103 SLSNI 60039.367 0.0573864
1059604 0.767294 SNIIn 60580.387 0.545028
1061566 1.14563 SNIIn 59704.418 0.0374339
1220336 1.42203 - 60025.188 0.055087
1159372 1.49177 SNIb 60040.004 0.0130422
1115334 0.974103 - 59598.277 0.0986586
1264239 1.59211 SNIa 60119.371 0.0245673
1067402 1.13194 SNIIn 60119.086 0.0673361
1112205 1.33585 SNII 60084.379 0.015236
1204383 0.745782 SNIc 60264.023 0.0194629
1272162 0.85561 SNIa 59610.27 0.0184169
1055148 0.55884 - 60462.332 0.0357299
1212916 1.44627 SNIc 59941.32 0.062642
1207163 1.47224 SNIc 59976.371 0.0241995
1161385 1.10659 - 59775.434 0.0161271
1157054 1.01511 SNIb 59610.258 0.0264941
1208064 1.07488 SNIc 59647.406 0.182618
1161596 0.733923 SNIb 59868.254 0.065328
1052330 1.34334 SNIIn 59944.348 0.0232435
2011052 2.14106 SLSNI 60465.441 0.0156718
1112007 0.842456 - 59582.355 0.250847
1221528 0.258 SNIc 59870.352 0.0495037
1067876 1.18729 SNIIn 60457.43 0.024357
1172133 0.976684 SNIb 59994.211 0.039948
1056955 1.15233 SNIIn 59801.328 0.0155431
1205988 0.95537 SNIc 59653.23 0.1915
1217337 0.435398 SNIc 59898.016 0.0162725
1156974 0.405566 - 59601.141 0.0224376
1115895 1.02946 SNII 60541.367 0.0321021
2008355 1.57586 - 60555.352 0.0367321
1053834 1.02741 SNIIn 60339.371 0.0390885
1108607 1.35998 SNII 59845.297 0.329219
1212207 0.940951 SNIc 60659.18 0.244369
2004162 1.1679 SLSNI 59771.281 0.012217
1105661 1.00368 SNII 60487.062 0.0944957
1273439 1.13952 SNIa 60313.355 0.0344596
2005914 1.47813 SLSNI 59684.023 0.0405275
2010087 1.24318 SLSNI 60554.395 0.0769199
1220926 0.883099 SNIc 59982.035 2.48793
1212838 0.638845 SNIc 60539.242 0.0166707
1270188 1.18161 SNIa 59943.086 0.0321195
2011519 2.64789 SLSNI 60061.402 0.0115214
1206448 1.4123 - 59782.363 0.0128052
1063522 0.987164 SNIIn 59757.438 0.0668732
1273798 0.979066 SNIa 60541.367 0.0365571
1269229 1.54588 SNIa 59656.402 0.197031
2001467 1.5522 SLSNI 59589.152 0.448908
1064058 0.67269 SNIIn 59904.301 1.11378
2002678 2.24138 SLSNI 60159.234 0.0431717
1270205 0.675829 SNIa 60420.387 0.038897
1067840 1.09816 SNIIn 60365.383 0.0782424
2018019 1.60017 - 59817.348 0.0298776
1107522 0.416012 SNII 59899.031 0.0108036
1107401 1.4683 - 60120.211 0.0528633
1169348 1.29971 - 60463.406 0.00859336
1260866 0.887968 SNIa 59769.219 0.0398116
1105047 0.901038 - 59748.227 0.140753
1161416 0.924836 SNIb 60045.41 0.066632
1160298 1.3224 - 59652.043 0.0517573
1051012 1.45282 SNIIn 59950.363 0.0409673
2009068 1.08662 SLSNI 60612.043 0.0496392
1112768 0.721841 SNII 60032.41 0.0732689
1051005 0.801765 SNIIn 60012.391 0.0884794
1106645 1.31825 SNII 59718.199 0.0761908
1161719 1.29346 SNIb 60272.023 0.03865
1057607 1.35998 SNIIn 59835.309 0.329219
1261346 1.453 SNIa 59589.34 0.06772
2001539 2.27768 SLSNI 60158.395 0.0145282
1108914 0.5732 SNII 60100.125 0.0342878
1107023 1.22381 SNII 60359.316 0.0662385
2018428 1.85456 SLSNI 59660.219 0.0594823
2001635 1.58307 SLSNI 59803.344 0.0169027
1067215 1.1382 - 60599.043 0.0414533
1219749 1.44451 - 60304.043 0.0148424
1222243 0.514628 - 59709.223 0.191752
1111593 1.2612 SNII 59681.418 0.0833756
1103043 1.16099 SNII 59661.285 0.137122
1220900 1.23983 SNIc 59807.422 0.0199836
1161703 1.20171 SNIb 59654.113 0.457009
1161336 1.20946 SNIb 60457.129 0.0587075
1111720 0.797726 SNII 60584.242 0.0530029
1051042 1.11635 SNIIn 60065.398 0.0286559
1156947 0.490287 SNIb 60538.039 0.062582
2017419 2.6525 SLSNI 59783.332 0.0170303
1065996 0.448112 - 60392.402 0.149127
1223234 1.19522 SNIc 59698.965 0.0239423
2010857 1.61981 - 60263.234 0.569506
1256947 0.620991 SNIa 60042.984 0.254416
2000559 0.593719 SLSNI 60232.168 0.0192615
2004619 2.49027 SLSNI 60296.348 0.0451259
1272157 1.25876 SNIa 60119.441 0.0226545
1218597 1.17607 SNIc 59770.352 0.0107007
1159020 1.21388 - 60204.066 0.00968338
1218063 0.92603 SNIc 59942.355 0.0159422
1164590 0.817384 - 60458.957 0.188342
1221534 0.812098 SNIc 60461.074 0.0649387
2005290 1.15806 - 59711.211 0.679805
2013122 1.888 SLSNI 60332.371 0.103785
1160965 0.770155 SNIb 59668.41 0.91855
1155743 0.298717 SNIb 59980.285 0.0719101
1207389 1.31616 SNIc 60300.348 0.0318743
1070747 1.15504 SNIIn 60206.988 0.0309745
1162647 0.759134 SNIb 60432.352 0.098356
1223457 1.28439 SNIc 59832.258 0.00936288
2011176 1.25279 SLSNI 60009.023 0.0104302
1064337 0.463319 SNIIn 59913.031 0.0162725
1064345 0.819225 SNIIn 60096.352 0.0144952
1208899 0.995919 SNIc 60394.398 0.0345569
1219987 1.2833 SNIc 59797.074 0.0477177
1058977 1.51752 - 59900.195 0.452577
1259120 0.649439 SNIa 59946.074 0.108734
1102081 0.81543 SNII 60138.148 0.0317178
1113637 0.758105 - 60305.316 0.0840635
1121496 1.08 SNII 60005.371 0.0339322
1107232 1.09311 SNII 59589.324 0.149918
1172054 1.3729 - 59607.371 0.1397
1256808 1.00797 SNIa 60367.395 0.496794
2002522 1.81185 SLSNI 60550.414 0.528864
1060270 1.29148 SNIIn 60014.32 0.0206916
1274021 1.11985 SNIa 60458.363 0.0087811
1262206 1.5757 SNIa 60199.402 0.0399599
1167307 1.17573 SNIb 60529.133 0.0644462
1264967 0.811822 SNIa 60290.086 0.0161843
1053390 0.707179 - 60159.41 0.0654052
2001804 2.74904 SLSNI 59820.41 0.0307552
1221376 0.689808 SNIc 60484.199 1.06855
1063992 0.825207 SNIIn 60658.203 0.13497
1113345 1.43317 - 59712.086 0.0497605
1205892 1.2631 SNIc 59830.113 0.0732559
2010459 1.97062 SLSNI 60334.086 0.168785
1070558 0.986202 SNIIn 59716.398 0.0338261
1169905 1.40516 SNIb 60644.344 0.0490816
1059111 1.25168 SNIIn 59998.391 0.14225
1207583 0.89389 - 60178.254 0.024438
1107496 1.12752 SNII 60392.402 0.220057
2012421 1.26659 SLSNI 60508.254 0.0143678
2009694 1.29556 - 59621.211 0.0176545
1051763 0.788274 SNIIn 60442.422 0.0722187
2014396 2.73171 SLSNI 59589.344 0.143816
1066093 1.18946 SNIIn 59767.445 0.0492548
1210269 0.519796 SNIc 59797.387 0.0152596
1111058 1.00804 SNII 60570.387 0.156354
1164787 1.06255 SNIb 60538.043 0.0549163
2014484 0.958976 SLSNI 59966.367 0.288188
2010346 0.850919 SLSNI 59770.324 0.0156526
1067697 1.08628 - 59584.164 0.162933
1160086 0.818235 SNIb 59729.961 0.0179532
1153553 0.814447 SNIb 60305.258 0.521171
1155690 1.36724 SNIb 60300.273 0.178217
1168449 1.17264 - 59914.348 0.0547722
2000341 1.72445 SLSNI 60465.387 0.0259286
1061341 0.464739 SNIIn 59968.105 0.0150888
1114624 0.912719 SNII 60158.125 0.0330848
1153352 1.09711 - 59592.23 0.0359451
1156179 1.33905 SNIb 59941.352 0.0376327
2017978 1.49526 SLSNI 59905.062 0.0366185
2005349 1.53714 SLSNI 60000.234 0.0503714
1266717 1.09285 - 60185.422 0.0375208
2013058 2.58699 - 60431.418 0.0428369
1214885 1.11585 SNIc 60160.348 0.00895492
1104026 1.13808 SNII 59835.285 0.0182308
1263782 0.809793 SNIa 60668.043 0.019191
1205724 1.1256 - 59626.258 0.0303206
2019324 2.07189 - 59805.375 0.0472693
1058268 1.24369 SNIIn 59851.211 0.0143974
1269290 1.21977 SNIa 60009.207 0.163494
1208475 0.963537 SNIc 60216.375 0.108284
1167952 0.647768 SNIb 60671.344 0.0334795
1052021 0.939728 SNIIn 59588.18 0.0597405
1054642 0.681996 - 59861.379 0.0818356
1057816 0.634351 SNIIn 60496.43 0.0256269
1163206 1.09674 - 60543.277 0.0291956
1274483 0.687163 SNIa 60457.066 0.0534052
1264271 1.33169 SNIa 59990.242 0.0206916
1209077 0.31407 SNIc 59920.34 0.0289468
1217539 1.18294 SNIc 59589.207 0.0360507
2000555 0.907127 - 59812.426 0.0265592
1159780 0.237515 SNIb 60221.375 0.207327
1070686 1.0857 SNIIn 59968.367 0.165669
1219857 0.395096 SNIc 60038.383 0.055715
1154997 1.04391 SNIb 59948.168 0.316733
1056141 1.38355 SNIIn 60558.391 0.103338
1157558 0.901974 SNIb 60629.094 0.0137132
1160345 0.697296 SNIb 60251.012 0.028879
1060133 0.731051 SNIIn 60127.301 0.0154976
2000650 2.43461 SLSNI 59964.332 0.0580398
2002002 1.17783 SLSNI 60071.078 0.0150028
2006412 1.59211 - 59955.051 0.0172323
1207628 0.758364 SNIc 60613.367 0.0429971
1102109 0.786448 SNII 60589.348 0.17397
1217491 1.13323 - 60026.406 0.0839132
1103867 1.04959 SNII 60648.277 0.0352282
1069993 0.746491 SNIIn 59941.309 0.152629
1172768 1.32205 SNIb 60666.348 0.312903
1067660 0.44133 SNIIn 59846.082 0.0287435
2010666 2.11903 SLSNI 59797.387 0.0199772
1116190 1.48108 SNII 59708.973 1.50544
1206029 1.34438 SNIc 59769.988 0.119425
1066209 0.516775 SNIIn 60580.391 0.509982
1109349 0.755967 SNII 59681.305 0.742987
1065882 0.981796 SNIIn 59926.207 0.0326056
1053841 0.521144 SNIIn 59800.035 0.0714429
1168381 1.07261 SNIb 60392.352 0.0882136
2002285 1.05351 - 60163.254 0.045908
1267377 1.12607 SNIa 59936.348 0.0197063
1274624 1.19409 SNIa 60127.098 0.0862638
2019526 1.70482 SLSNI 59839.207 0.00865047
1112475 0.74355 SNII 60029.379 0.533623
1058571 0.6997 SNIIn 60389.359 0.13948
1120964 1.30942 SNII 59770.117 0.424086
1215438 1.03978 SNIc 60305.281 0.0434038
1066664 1.10356 SNIIn 60431.387 0.225203
1168373 1.19636 SNIb 60306.359 0.0292292
1163307 1.3396 - 60611.18 0.0149272
1108718 1.41657 - 60016.141 0.0294522
1172620 0.879629 SNIb 60608.371 0.227557
1110992 0.699709 SNII 60673.324 0.0885567
1108617 0.647296 SNII 60386.191 0.528255
1061759 1.45735 - 60550.398 0.0762668
1103945 1.34977 - 60195.352 0.0373692
1061721 1.4168 SNIIn 60545.129 0.0364858
1267357 0.795836 - 59904.352 0.0312918
2010156 2.71333 - 60335.141 0.0137126
1256087 1.47936 SNIa 60674.348 0.0326176
1259897 0.859634 SNIa 60392.387 0.103677
1066808 0.879181 SNIIn 60510.082 0.056792
2006997 1.23387 SLSNI 60461.402 0.0172704
1268456 1.56273 - 60496.066 0.703292
2018012 1.57959 SLSNI 60448.098 0.192105
1222300 1.18291 SNIc 59688.418 0.0747295
1212840 1.38582 SNIc 60515.438 0.0141496
1113201 1.52337 SNII 59803.309 0.0185535
1222851 0.813836 - 60389.406 0.0939554
1064285 1.06163 SNIIn 60454.09 0.429981
1165443 1.02964 SNIb 60124.422 0.0232651
1106727 0.50252 SNII 60529.086 0.0809909
1216183 1.09375 SNIc 60556.273 0.0240797
2001085 2.08452 SLSNI 59993.219 0.0247954
1102551 1.00831 SNII 59973.371 0.0694745
2001124 0.627756 SLSNI 60065.379 0.0153354
1054372 1.34615 - 60506.41 0.0714562
1165387 1.274 SNIb 60223.09 0.136084
1066691 1.43538 SNIIn 60662.297 0.0830401
1269043 0.591723 - 59582.051 0.0216612
2000240 2.0991 SLSNI 60599.371 0.124801
1261528 0.50932 SNIa 60670.043 0.00838258
1221187 0.770096 SNIc 59950.344 0.0586696
1255880 1.42033 SNIa 59802.266 0.011317
1160589 0.904023 SNIb 60567.004 0.102581
1154917 1.37681 SNIb 59679.219 0.224526
1054811 1.1972 - 59964.191 0.0689926
1117069 0.886006 SNII 59592.254 0.028404
1161118 1.46843 SNIb 60502.062 0.169325
2008925 1.89493 SLSNI 59607.34 0.0670567
2010255 2.38443 SLSNI 60121.434 0.0195113
1168934 0.634912 - 59932.344 0.0351191
1058197 1.27822 SNIIn 59801.0 0.174645
1051680 1.2373 SNIIn 59933.348 0.0164803
1260682 1.44752 SNIa 60217.211 0.0175234
1259449 1.49037 - 59769.188 0.0721585
2012637 1.7799 SLSNI 60363.387 0.31197
1267867 1.20209 SNIa 60069.418 0.02716
1118791 1.08935 SNII 60468.344 0.0257289
1223484 0.671031 SNIc 60631.188 0.0213534
1266830 0.369257 - 59585.348 0.0426167
1170777 1.47594 - 60447.09 0.148122
2013159 0.983973 SLSNI 59686.207 0.0852774
1262014 1.38614 SNIa 60063.156 0.168994
1059760 0.970722 SNIIn 60128.445 0.0213273
1121330 0.714133 SNII 59952.191 0.0665382
1210585 1.4259 SNIc 60268.32 0.0308505
2017215 2.71882 SLSNI 60359.324 0.293659
1221508 1.19615 SNIc 60416.129 0.167464
1061706 0.752649 SNIIn 59924.172 0.513637
1156135 0.902424 SNIb 59822.305 0.00718237
1255889 1.20142 SNIa 60462.438 0.0118889
1170470 1.08402 SNIb 60496.277 0.0574377
1166028 1.322 - 60011.086 0.0275326
1270912 1.50914 SNIa 60276.09 0.0165508
1274633 1.24406 SNIa 59976.285 0.0498853
1223377 0.750774 SNIc 59590.359 0.0516762
1163816 0.867011 - 59770.352 0.0101016
1216959 1.0733 SNIc 60587.117 0.0138863
1269646 0.701282 SNIa 59685.039 0.1195
2012727 2.10254 SLSNI 60080.332 0.050469
1164001 0.365016 - 59728.328 0.0655965
1066330 0.82631 - 59931.289 0.032521
1111693 0.675964 SNII 60428.086 0.0293679
1058944 1.58887 - 59688.246 0.0567828
1209886 1.37765 SNIc 59918.234 0.406744
1214343 0.916707 - 60617.238 0.202408
1109544 1.22731 - 60121.262 0.00867536
1070303 0.987145 SNIIn 59760.441 0.0128548
1220626 1.16288 SNIc 59782.379 0.0258923
2002371 0.887719 SLSNI 60558.391 0.0900087
2002601 1.0532 SLSNI 60310.348 0.0598901
1169970 1.12385 SNIb 59800.34 0.0105672
1208058 1.34724 - 59879.164 0.0291844
1273112 1.13995 - 59603.344 0.0620006
2007890 1.72017 - 59956.191 0.0233168
1207249 0.612201 SNIc 60341.371 0.109494
1168192 1.49391 SNIb 59993.383 0.322585
1218778 1.26511 SNIc 60429.109 0.0441394
2016309 1.20151 SLSNI 59800.125 0.0209589
1060588 1.17556 SNIIn 60446.109 0.0513058
1163722 1.11 SNIb 60595.234 0.00984201
1056293 1.27153 SNIIn 60165.129 0.0694297
1064248 0.880607 SNIIn 59845.305 0.0901883
1103875 0.50247 SNII 60548.059 0.0113371
1053789 1.15104 SNIIn 59913.32 0.0578164
1274576 1.50944 SNIa 60627.047 0.0199927
2003100 1.32583 SLSNI 59811.332 0.0259729
1111263 0.483563 SNII 59943.207 0.655544
1215875 1.24645 SNIc 60420.414 0.0542476
1053858 0.726058 SNIIn 60431.422 0.0502258
1261016 1.45957 - 59773.273 0.0111734
1223262 1.43412 SNIc 60295.082 0.0168942
1220321 1.13053 SNIc 60244.34 0.072115
1219060 0.7055 SNIc 59717.148 0.0193708
1213148 1.37836 SNIc 59767.211 0.0117477
1114949 0.843753 - 60027.406 0.0507295
1271360 1.47279 - 59835.359 0.244825
1218438 0.771949 SNIc 60433.98 0.0561351
1059183 1.00436 SNIIn 59776.082 0.384761
1054175 0.562508 SNIIn 59583.094 0.0403029
2008467 2.69307 - 59640.395 0.0188456
1062346 0.541466 - 59712.242 0.151515
2010834 1.83472 SLSNI 59712.25 0.166869
1263603 0.927035 SNIa 59855.035 0.0430042
1222054 0.526442 SNIc 60221.387 0.0959709
2009997 1.22462 SLSNI 60041.41 0.0579494
2012125 2.19203 SLSNI 59630.02 0.0308966
1212014 1.15061 - 59858.293 0.0121154
1106977 1.47471 - 59805.109 0.0834355
1063817 0.938809 SNIIn 60158.406 0.0387145
2000189 2.41027 SLSNI 59607.246 0.156686
2008210 2.65355 SLSNI 60468.438 0.0133051
1207924 0.577725 SNIc 59652.242 0.0693757
1160692 1.13743 SNIb 59978.363 0.0503227
2006109 0.507172 SLSNI 60118.379 0.014591
1209026 1.39818 - 59934.289 0.0294025
1205634 1.19662 SNIc 59772.039 0.12877
2001489 1.38907 SLSNI 60484.965 0.162423
1264682 1.101 SNIa 59653.234 0.0796828
1057199 0.939592 SNIIn 60061.395 0.0287606
1103254 0.943095 SNII 60295.078 0.0249904
2007772 2.92189 SLSNI 60334.16 0.0211924
2014453 2.92029 SLSNI 60209.395 0.344655
2015119 2.43491 SLSNI 59895.148 0.0536853
1172525 1.22269 - 59767.434 0.0105623
1067057 0.525751 SNIIn 59993.395 0.233669
1171717 0.645681 SNIb 59620.039 0.659468
1059366 0.540303 SNIIn 60000.305 0.34373
1159692 1.25774 SNIb 60415.203 0.560456
1063357 0.692337 SNIIn 60670.348 0.0602352
1121520 1.47076 SNII 60429.047 0.0366447
2019163 1.27766 SLSNI 60144.117 0.319643
1114494 0.989981 SNII 60055.387 0.0840695
1216818 1.06785 SNIc 59773.266 0.0215949
1108337 0.581223 SNII 60597.035 0.0530267
1111768 1.31926 SNII 60550.262 0.0105523
1272741 1.00181 SNIa 60490.23 0.0109295
1111130 1.22226 SNII 59952.328 0.0589109
1160273 1.15874 SNIb 60121.07 0.0940798
1057832 0.917824 SNIIn 59768.07 0.304789
1260953 1.27838 - 60300.273 0.107431
1259861 1.48476 SNIa 60666.352 0.151343
1220295 1.33349 SNIc 59928.074 0.0123659
1269577 0.989048 SNIa 59953.168 0.031628
1059917 1.52013 SNIIn 60425.398 0.0265159
1273133 1.06271 - 60622.355 0.379213
1273708 0.906318 SNIa 60574.16 0.024988
1056604 1.56837 SNIIn 60341.375 0.236725
1066237 1.4018 SNIIn 60368.219 0.0272728
1205698 0.338521 - 59790.973 0.0669552
1051443 0.542549 - 59586.043 0.0253482
1216001 1.21983 - 59770.359 0.0116559
1153161 0.630787 SNIb 59625.105 0.231892
1159260 0.779306 SNIb 60124.969 0.0286624
1060941 0.190816 SNIIn 59932.32 0.0709079
1153673 1.24699 SNIb 60121.434 0.0172093
1268525 0.978374 SNIa 60573.039 0.0874045
