EventName  SLSNI  SNII  SNIIn  SNIa  SNIb  SNIc 
1160493  0.002857142857142857  0.002857142857142857  0.0  0.0  0.98  0.014285714285714285 
1164552  0.0  0.04857142857142857  0.07428571428571429  0.022857142857142857  0.82  0.03428571428571429 
1272361  0.03428571428571429  0.008571428571428572  0.002857142857142857  0.92  0.005714285714285714  0.02857142857142857 
1114730  0.03428571428571429  0.6971428571428572  0.07142857142857142  0.1742857142857143  0.017142857142857144  0.005714285714285714 
1054197  0.0  0.03428571428571429  0.9257142857142857  0.0  0.011428571428571429  0.02857142857142857 
1267098  0.0  0.0  0.0  0.9828571428571429  0.008571428571428572  0.008571428571428572 
1069454  0.0  0.0  1.0  0.0  0.0  0.0 
1207449  0.0  0.025714285714285714  0.011428571428571429  0.002857142857142857  0.10857142857142857  0.8514285714285714 
1059644  0.008571428571428572  0.2742857142857143  0.3457142857142857  0.022857142857142857  0.14857142857142858  0.2 
1167269  0.0  0.05142857142857143  0.005714285714285714  0.014285714285714285  0.7714285714285715  0.15714285714285714 
2001908  1.0  0.0  0.0  0.0  0.0  0.0 
1267012  0.022857142857142857  0.008571428571428572  0.12857142857142856  0.84  0.0  0.0 
2018855  1.0  0.0  0.0  0.0  0.0  0.0 
1121459  0.0  0.7771428571428571  0.04857142857142857  0.025714285714285714  0.09428571428571429  0.054285714285714284 
1257149  0.005714285714285714  0.008571428571428572  0.0  0.8114285714285714  0.14  0.03428571428571429 
1153016  0.0  0.008571428571428572  0.0  0.002857142857142857  0.8885714285714286  0.1 
1068443  0.0  0.014285714285714285  0.9828571428571429  0.0  0.0  0.002857142857142857 
1216726  0.0  0.03142857142857143  0.05142857142857143  0.011428571428571429  0.05142857142857143  0.8542857142857143 
1067833  0.0  0.0  1.0  0.0  0.0  0.0 
1120127  0.002857142857142857  0.92  0.04857142857142857  0.011428571428571429  0.008571428571428572  0.008571428571428572 
1172684  0.0  0.04857142857142857  0.017142857142857144  0.005714285714285714  0.8428571428571429  0.08571428571428572 
1158093  0.0  0.002857142857142857  0.0  0.09428571428571429  0.8285714285714286  0.07428571428571429 
2007565  1.0  0.0  0.0  0.0  0.0  0.0 
1109529  0.0  0.8114285714285714  0.022857142857142857  0.011428571428571429  0.13428571428571429  0.02 
1111094  0.022857142857142857  0.8228571428571428  0.06  0.008571428571428572  0.06857142857142857  0.017142857142857144 
1265552  0.0  0.18571428571428572  0.21142857142857144  0.13142857142857142  0.36857142857142855  0.10285714285714286 
1160568  0.0  0.02857142857142857  0.002857142857142857  0.02857142857142857  0.6628571428571428  0.27714285714285714 
1269658  0.13142857142857142  0.02  0.06857142857142857  0.7028571428571428  0.0  0.07714285714285714 
1217200  0.0  0.05142857142857143  0.025714285714285714  0.02  0.5714285714285714  0.3314285714285714 
1221901  0.0  0.014285714285714285  0.0  0.002857142857142857  0.04  0.9428571428571428 
1216431  0.002857142857142857  0.1657142857142857  0.008571428571428572  0.05142857142857143  0.24  0.5314285714285715 
1205004  0.014285714285714285  0.02857142857142857  0.02  0.11714285714285715  0.06857142857142857  0.7514285714285714 
1255575  0.017142857142857144  0.0  0.022857142857142857  0.9457142857142857  0.008571428571428572  0.005714285714285714 
1058055  0.014285714285714285  0.02  0.7828571428571428  0.18285714285714286  0.0  0.0 
1059508  0.0  0.0  0.9914285714285714  0.008571428571428572  0.0  0.0 
1221561  0.002857142857142857  0.07142857142857142  0.0  0.06571428571428571  0.3  0.56 
1208898  0.002857142857142857  0.08  0.08285714285714285  0.10571428571428572  0.3171428571428571  0.4114285714285714 
2003663  1.0  0.0  0.0  0.0  0.0  0.0 
1257413  0.011428571428571429  0.06285714285714286  0.005714285714285714  0.12285714285714286  0.5142857142857142  0.28285714285714286 
2011357  1.0  0.0  0.0  0.0  0.0  0.0 
1255554  0.005714285714285714  0.08571428571428572  0.005714285714285714  0.7742857142857142  0.06857142857142857  0.06 
2007871  0.9828571428571429  0.0  0.014285714285714285  0.002857142857142857  0.0  0.0 
1054831  0.002857142857142857  0.03142857142857143  0.9571428571428572  0.008571428571428572  0.0  0.0 
1206819  0.014285714285714285  0.26285714285714284  0.04  0.12285714285714286  0.21714285714285714  0.34285714285714286 
1258923  0.4114285714285714  0.014285714285714285  0.3342857142857143  0.1742857142857143  0.002857142857142857  0.06285714285714286 
1270973  0.0  0.002857142857142857  0.008571428571428572  0.8342857142857143  0.06571428571428571  0.08857142857142856 
2005822  0.9942857142857143  0.0  0.005714285714285714  0.0  0.0  0.0 
1207552  0.0  0.06285714285714286  0.014285714285714285  0.04857142857142857  0.04285714285714286  0.8314285714285714 
1256772  0.011428571428571429  0.002857142857142857  0.008571428571428572  0.9742857142857143  0.0  0.002857142857142857 
1109774  0.011428571428571429  0.7028571428571428  0.045714285714285714  0.10285714285714286  0.12857142857142856  0.008571428571428572 
1153619  0.0  0.017142857142857144  0.011428571428571429  0.11428571428571428  0.72  0.13714285714285715 
1114933  0.011428571428571429  0.7285714285714285  0.07714285714285714  0.008571428571428572  0.16  0.014285714285714285 
2019911  1.0  0.0  0.0  0.0  0.0  0.0 
1167429  0.0  0.19142857142857142  0.05714285714285714  0.008571428571428572  0.6628571428571428  0.08 
2016465  0.9971428571428571  0.0  0.0  0.002857142857142857  0.0  0.0 
1052212  0.0  0.10571428571428572  0.7885714285714286  0.014285714285714285  0.07428571428571429  0.017142857142857144 
1207602  0.0  0.13428571428571429  0.025714285714285714  0.03142857142857143  0.05142857142857143  0.7571428571428571 
1108464  0.0  0.6742857142857143  0.002857142857142857  0.0  0.011428571428571429  0.31142857142857144 
1068240  0.0  0.008571428571428572  0.9714285714285714  0.0  0.005714285714285714  0.014285714285714285 
2018525  1.0  0.0  0.0  0.0  0.0  0.0 
1061586  0.04285714285714286  0.005714285714285714  0.7514285714285714  0.1742857142857143  0.008571428571428572  0.017142857142857144 
1053424  0.0  0.008571428571428572  0.9771428571428571  0.002857142857142857  0.002857142857142857  0.008571428571428572 
1158219  0.0  0.037142857142857144  0.008571428571428572  0.04857142857142857  0.8257142857142857  0.08 
2006489  0.92  0.0  0.04285714285714286  0.037142857142857144  0.0  0.0 
1262598  0.0  0.0  0.0  1.0  0.0  0.0 
1220371  0.0  0.02857142857142857  0.0  0.0  0.7  0.2714285714285714 
1205861  0.0  0.0  0.002857142857142857  0.002857142857142857  0.08857142857142856  0.9057142857142857 
2001001  1.0  0.0  0.0  0.0  0.0  0.0 
1270126  0.014285714285714285  0.0  0.04285714285714286  0.9428571428571428  0.0  0.0 
1207873  0.005714285714285714  0.5342857142857143  0.07714285714285714  0.02  0.18285714285714286  0.18 
1109067  0.0  0.3142857142857143  0.2342857142857143  0.1657142857142857  0.1657142857142857  0.12 
1223583  0.0  0.005714285714285714  0.002857142857142857  0.002857142857142857  0.025714285714285714  0.9628571428571429 
1265007  0.02  0.0  0.037142857142857144  0.94  0.0  0.002857142857142857 
1117656  0.0  0.9971428571428571  0.0  0.0  0.002857142857142857  0.0 
2017013  0.9971428571428571  0.0  0.0  0.002857142857142857  0.0  0.0 
1052683  0.011428571428571429  0.1657142857142857  0.3028571428571429  0.08  0.30857142857142855  0.13142857142857142 
1158756  0.0  0.037142857142857144  0.0  0.07714285714285714  0.4942857142857143  0.3914285714285714 
2005500  1.0  0.0  0.0  0.0  0.0  0.0 
1210641  0.0  0.03428571428571429  0.002857142857142857  0.13142857142857142  0.3057142857142857  0.5257142857142857 
1222139  0.005714285714285714  0.022857142857142857  0.008571428571428572  0.03142857142857143  0.11428571428571428  0.8171428571428572 
1120905  0.0  0.7914285714285715  0.2  0.008571428571428572  0.0  0.0 
1164146  0.04  0.2571428571428571  0.05714285714285714  0.13714285714285715  0.1742857142857143  0.3342857142857143 
2013512  1.0  0.0  0.0  0.0  0.0  0.0 
1111761  0.0  0.9828571428571429  0.0  0.005714285714285714  0.005714285714285714  0.005714285714285714 
1069200  0.002857142857142857  0.06285714285714286  0.7942857142857143  0.05714285714285714  0.06285714285714286  0.02 
1055660  0.0  0.002857142857142857  0.9971428571428571  0.0  0.0  0.0 
1119307  0.0  0.6428571428571429  0.025714285714285714  0.011428571428571429  0.13142857142857142  0.18857142857142858 
1216419  0.0  0.045714285714285714  0.014285714285714285  0.017142857142857144  0.13142857142857142  0.7914285714285715 
2016949  0.7771428571428571  0.08571428571428572  0.054285714285714284  0.04285714285714286  0.025714285714285714  0.014285714285714285 
1219010  0.008571428571428572  0.22  0.04  0.06857142857142857  0.22857142857142856  0.4342857142857143 
1119041  0.002857142857142857  0.27714285714285714  0.38  0.06  0.22  0.06 
1066644  0.0  0.0  1.0  0.0  0.0  0.0 
1070268  0.0  0.0  1.0  0.0  0.0  0.0 
1163017  0.0  0.06571428571428571  0.025714285714285714  0.011428571428571429  0.7771428571428571  0.12 
2009484  0.9  0.0  0.005714285714285714  0.025714285714285714  0.0  0.06857142857142857 
1206785  0.0  0.017142857142857144  0.008571428571428572  0.017142857142857144  0.3314285714285714  0.6257142857142857 
1110412  0.0  0.5771428571428572  0.10857142857142857  0.005714285714285714  0.24571428571428572  0.06285714285714286 
1068117  0.002857142857142857  0.017142857142857144  0.9742857142857143  0.0  0.0  0.005714285714285714 
1259010  0.011428571428571429  0.002857142857142857  0.037142857142857144  0.9457142857142857  0.002857142857142857  0.0 
1271408  0.0  0.0  0.0  1.0  0.0  0.0 
1058111  0.002857142857142857  0.025714285714285714  0.7828571428571428  0.025714285714285714  0.11428571428571428  0.04857142857142857 
1117221  0.017142857142857144  0.7085714285714285  0.06857142857142857  0.02  0.12  0.06571428571428571 
1108657  0.0  0.8742857142857143  0.06571428571428571  0.002857142857142857  0.022857142857142857  0.03428571428571429 
1163726  0.0  0.08285714285714285  0.09714285714285714  0.04  0.7257142857142858  0.054285714285714284 
1107285  0.005714285714285714  0.1457142857142857  0.022857142857142857  0.11142857142857143  0.46  0.2542857142857143 
1055887  0.008571428571428572  0.26857142857142857  0.6171428571428571  0.022857142857142857  0.04285714285714286  0.04 
1274026  0.005714285714285714  0.08857142857142856  0.04  0.7542857142857143  0.04857142857142857  0.06285714285714286 
1061311  0.005714285714285714  0.008571428571428572  0.9828571428571429  0.002857142857142857  0.0  0.0 
1270339  0.05714285714285714  0.11142857142857143  0.12  0.36  0.15714285714285714  0.19428571428571428 
1058357  0.008571428571428572  0.24571428571428572  0.5514285714285714  0.19142857142857142  0.002857142857142857  0.0 
1068903  0.0  0.03142857142857143  0.9142857142857143  0.005714285714285714  0.02857142857142857  0.02 
1066222  0.002857142857142857  0.008571428571428572  0.9742857142857143  0.014285714285714285  0.0  0.0 
2017197  1.0  0.0  0.0  0.0  0.0  0.0 
2014074  1.0  0.0  0.0  0.0  0.0  0.0 
1113301  0.03142857142857143  0.38857142857142857  0.10571428571428572  0.14  0.12  0.21428571428571427 
1207040  0.005714285714285714  0.13142857142857142  0.04857142857142857  0.08571428571428572  0.2257142857142857  0.5028571428571429 
1271371  0.008571428571428572  0.005714285714285714  0.03142857142857143  0.9257142857142857  0.002857142857142857  0.025714285714285714 
1060345  0.0  0.014285714285714285  0.6342857142857142  0.002857142857142857  0.32285714285714284  0.025714285714285714 
1168472  0.017142857142857144  0.3628571428571429  0.04857142857142857  0.11714285714285715  0.3057142857142857  0.14857142857142858 
1104889  0.0  0.9685714285714285  0.002857142857142857  0.0  0.014285714285714285  0.014285714285714285 
2005143  1.0  0.0  0.0  0.0  0.0  0.0 
1060526  0.0  0.06857142857142857  0.68  0.07428571428571429  0.08857142857142856  0.08857142857142856 
1117331  0.017142857142857144  0.6  0.08  0.05714285714285714  0.12571428571428572  0.12 
1217166  0.002857142857142857  0.02857142857142857  0.002857142857142857  0.014285714285714285  0.16  0.7914285714285715 
2007147  1.0  0.0  0.0  0.0  0.0  0.0 
1059604  0.011428571428571429  0.06857142857142857  0.6857142857142857  0.03428571428571429  0.17142857142857143  0.02857142857142857 
1061566  0.005714285714285714  0.08285714285714285  0.7714285714285715  0.022857142857142857  0.04857142857142857  0.06857142857142857 
1220336  0.008571428571428572  0.14857142857142858  0.09428571428571429  0.045714285714285714  0.2857142857142857  0.41714285714285715 
1159372  0.0  0.22  0.0  0.002857142857142857  0.7114285714285714  0.06571428571428571 
1115334  0.10571428571428572  0.5114285714285715  0.13142857142857142  0.06857142857142857  0.06571428571428571  0.11714285714285715 
1264239  0.002857142857142857  0.16857142857142857  0.02857142857142857  0.7228571428571429  0.037142857142857144  0.04 
1067402  0.017142857142857144  0.014285714285714285  0.8685714285714285  0.09714285714285714  0.0  0.002857142857142857 
1112205  0.0  0.9742857142857143  0.002857142857142857  0.008571428571428572  0.014285714285714285  0.0 
1204383  0.002857142857142857  0.022857142857142857  0.0  0.05142857142857143  0.08285714285714285  0.84 
1272162  0.002857142857142857  0.06285714285714286  0.05142857142857143  0.7742857142857142  0.06571428571428571  0.04285714285714286 
1055148  0.0  0.002857142857142857  0.9685714285714285  0.02857142857142857  0.0  0.0 
1212916  0.0  0.002857142857142857  0.002857142857142857  0.02  0.022857142857142857  0.9514285714285714 
1207163  0.0  0.017142857142857144  0.011428571428571429  0.017142857142857144  0.10571428571428572  0.8485714285714285 
1161385  0.014285714285714285  0.2857142857142857  0.037142857142857144  0.037142857142857144  0.45714285714285713  0.16857142857142857 
1157054  0.0  0.014285714285714285  0.0  0.008571428571428572  0.8971428571428571  0.08 
1208064  0.011428571428571429  0.16285714285714287  0.16  0.014285714285714285  0.04285714285714286  0.6085714285714285 
1161596  0.0  0.02857142857142857  0.002857142857142857  0.011428571428571429  0.9257142857142857  0.03142857142857143 
1052330  0.0  0.0  1.0  0.0  0.0  0.0 
2011052  1.0  0.0  0.0  0.0  0.0  0.0 
1112007  0.002857142857142857  0.7114285714285714  0.04285714285714286  0.022857142857142857  0.11142857142857143  0.10857142857142857 
1221528  0.0  0.07142857142857142  0.02857142857142857  0.03428571428571429  0.10285714285714286  0.7628571428571429 
1067876  0.0  0.0  1.0  0.0  0.0  0.0 
1172133  0.0  0.005714285714285714  0.0  0.0  0.9857142857142858  0.008571428571428572 
1056955  0.0  0.12  0.7657142857142857  0.008571428571428572  0.017142857142857144  0.08857142857142856 
1205988  0.0  0.011428571428571429  0.002857142857142857  0.02857142857142857  0.10571428571428572  0.8514285714285714 
1217337  0.008571428571428572  0.045714285714285714  0.025714285714285714  0.06571428571428571  0.03428571428571429  0.82 
1156974  0.0  0.31142857142857144  0.025714285714285714  0.08571428571428572  0.40285714285714286  0.1742857142857143 
1115895  0.0  0.98  0.002857142857142857  0.0  0.0  0.017142857142857144 
2008355  1.0  0.0  0.0  0.0  0.0  0.0 
1053834  0.002857142857142857  0.32285714285714284  0.5114285714285715  0.05142857142857143  0.09714285714285714  0.014285714285714285 
1108607  0.011428571428571429  0.7428571428571429  0.011428571428571429  0.005714285714285714  0.20857142857142857  0.02 
1212207  0.0  0.022857142857142857  0.005714285714285714  0.025714285714285714  0.16285714285714287  0.7828571428571428 
2004162  1.0  0.0  0.0  0.0  0.0  0.0 
1105661  0.0  0.9514285714285714  0.011428571428571429  0.014285714285714285  0.02  0.002857142857142857 
1273439  0.002857142857142857  0.0  0.005714285714285714  0.9914285714285714  0.0  0.0 
2005914  1.0  0.0  0.0  0.0  0.0  0.0 
2010087  1.0  0.0  0.0  0.0  0.0  0.0 
1220926  0.02  0.38  0.11428571428571428  0.2571428571428571  0.10857142857142857  0.12 
1212838  0.02  0.022857142857142857  0.045714285714285714  0.014285714285714285  0.04  0.8571428571428571 
1270188  0.008571428571428572  0.002857142857142857  0.06285714285714286  0.92  0.0  0.005714285714285714 
2011519  1.0  0.0  0.0  0.0  0.0  0.0 
1206448  0.0  0.017142857142857144  0.014285714285714285  0.025714285714285714  0.5285714285714286  0.4142857142857143 
1063522  0.008571428571428572  0.20857142857142857  0.6657142857142857  0.008571428571428572  0.054285714285714284  0.054285714285714284 
1273798  0.002857142857142857  0.24285714285714285  0.04857142857142857  0.64  0.054285714285714284  0.011428571428571429 
1269229  0.0  0.008571428571428572  0.002857142857142857  0.9828571428571429  0.0  0.005714285714285714 
2001467  1.0  0.0  0.0  0.0  0.0  0.0 
1064058  0.0  0.35714285714285715  0.6257142857142857  0.0  0.014285714285714285  0.002857142857142857 
2002678  1.0  0.0  0.0  0.0  0.0  0.0 
1270205  0.008571428571428572  0.008571428571428572  0.2  0.78  0.0  0.002857142857142857 
1067840  0.0  0.0  1.0  0.0  0.0  0.0 
2018019  0.9485714285714286  0.008571428571428572  0.02  0.022857142857142857  0.0  0.0 
1107522  0.002857142857142857  0.7171428571428572  0.09714285714285714  0.02857142857142857  0.14285714285714285  0.011428571428571429 
1107401  0.0  0.9428571428571428  0.025714285714285714  0.005714285714285714  0.017142857142857144  0.008571428571428572 
1169348  0.0  0.04  0.05142857142857143  0.03142857142857143  0.31142857142857144  0.5657142857142857 
1260866  0.002857142857142857  0.008571428571428572  0.008571428571428572  0.8657142857142858  0.09428571428571429  0.02 
1105047  0.0  0.9057142857142857  0.037142857142857144  0.008571428571428572  0.03428571428571429  0.014285714285714285 
1161416  0.0  0.014285714285714285  0.0  0.05714285714285714  0.8885714285714286  0.04 
1160298  0.002857142857142857  0.045714285714285714  0.008571428571428572  0.025714285714285714  0.5714285714285714  0.3457142857142857 
1051012  0.0  0.0  1.0  0.0  0.0  0.0 
2009068  0.9885714285714285  0.0  0.008571428571428572  0.0  0.0  0.002857142857142857 
1112768  0.0  0.9714285714285714  0.0  0.008571428571428572  0.014285714285714285  0.005714285714285714 
1051005  0.0  0.002857142857142857  0.9971428571428571  0.0  0.0  0.0 
1106645  0.0  0.8371428571428572  0.037142857142857144  0.005714285714285714  0.08857142857142856  0.03142857142857143 
1161719  0.0  0.08857142857142856  0.017142857142857144  0.011428571428571429  0.8028571428571428  0.08 
1057607  0.0  0.0  1.0  0.0  0.0  0.0 
1261346  0.05714285714285714  0.014285714285714285  0.03428571428571429  0.8914285714285715  0.002857142857142857  0.0 
2001539  1.0  0.0  0.0  0.0  0.0  0.0 
1108914  0.008571428571428572  0.6514285714285715  0.022857142857142857  0.09714285714285714  0.08  0.14 
1107023  0.0  0.8885714285714286  0.017142857142857144  0.008571428571428572  0.05142857142857143  0.03428571428571429 
2018428  1.0  0.0  0.0  0.0  0.0  0.0 
2001635  0.9628571428571429  0.002857142857142857  0.005714285714285714  0.022857142857142857  0.0  0.005714285714285714 
1067215  0.025714285714285714  0.04285714285714286  0.05714285714285714  0.8628571428571429  0.002857142857142857  0.008571428571428572 
1219749  0.0  0.17714285714285713  0.05142857142857143  0.014285714285714285  0.49142857142857144  0.26571428571428574 
1222243  0.0  0.02  0.02857142857142857  0.025714285714285714  0.48857142857142855  0.43714285714285717 
1111593  0.002857142857142857  0.16  0.02  0.25142857142857145  0.3057142857142857  0.26 
1103043  0.025714285714285714  0.48857142857142855  0.14  0.12  0.16857142857142857  0.05714285714285714 
1220900  0.0  0.0  0.008571428571428572  0.002857142857142857  0.14857142857142858  0.84 
1161703  0.0  0.054285714285714284  0.008571428571428572  0.014285714285714285  0.6114285714285714  0.31142857142857144 
1161336  0.0  0.0  0.002857142857142857  0.022857142857142857  0.9057142857142857  0.06857142857142857 
1111720  0.0  0.9457142857142857  0.022857142857142857  0.0  0.02  0.011428571428571429 
1051042  0.0  0.0  1.0  0.0  0.0  0.0 
1156947  0.0  0.10285714285714286  0.011428571428571429  0.008571428571428572  0.84  0.037142857142857144 
2017419  1.0  0.0  0.0  0.0  0.0  0.0 
1065996  0.2  0.0  0.5171428571428571  0.21714285714285714  0.0  0.06571428571428571 
1223234  0.008571428571428572  0.02  0.02  0.02  0.10857142857142857  0.8228571428571428 
2010857  0.12571428571428572  0.0  0.3342857142857143  0.5371428571428571  0.002857142857142857  0.0 
1256947  0.04857142857142857  0.022857142857142857  0.037142857142857144  0.82  0.017142857142857144  0.054285714285714284 
2000559  1.0  0.0  0.0  0.0  0.0  0.0 
2004619  1.0  0.0  0.0  0.0  0.0  0.0 
1272157  0.0  0.0  0.0  1.0  0.0  0.0 
1218597  0.0  0.017142857142857144  0.002857142857142857  0.05142857142857143  0.19714285714285715  0.7314285714285714 
1159020  0.0  0.017142857142857144  0.0  0.008571428571428572  0.9142857142857143  0.06 
1218063  0.0  0.005714285714285714  0.0  0.025714285714285714  0.19142857142857142  0.7771428571428571 
1164590  0.002857142857142857  0.27714285714285714  0.07142857142857142  0.03428571428571429  0.37142857142857144  0.24285714285714285 
1221534  0.005714285714285714  0.011428571428571429  0.011428571428571429  0.054285714285714284  0.017142857142857144  0.9 
2005290  0.21142857142857144  0.1  0.4  0.06571428571428571  0.02  0.20285714285714285 
2013122  1.0  0.0  0.0  0.0  0.0  0.0 
1160965  0.0  0.09428571428571429  0.037142857142857144  0.014285714285714285  0.7914285714285715  0.06285714285714286 
1155743  0.04  0.07142857142857142  0.07142857142857142  0.1  0.5914285714285714  0.12571428571428572 
